Name,Category,Area,Address,Phone,Email,Rating,Reviews,Website,Instagram,Facebook,Est.Year,Score,Source
"Dr. Jignesh Patel's Dental Clinic","Dental Clinic","Lal Baug","G-1, Shivalik Plaza, Near Lal Baug, Pratapgunj, Vadodara, Gujarat 390020","9825032488","drjigneshpatel@gmail.com",4.9,130,"","","",,70,"gemini-ai"
"The Yoga Studio Vadodara","Yoga & Wellness","Panigate","3rd Floor, Pratham Complex, Near Panigate Circle, Panigate, Vadodara, Gujarat 390001","9426003000","theyogastudio.vadodara@gmail.com",4.9,120,"","","",2015,70,"gemini-ai"
"Dr. Rinkesh Patel's Skin & Hair Clinic","Beauty Clinic","Alkapuri","G-1, Atlantis K-10, Sarabhai Rd, Vadiwadi, Alkapuri, Vadodara, Gujarat 390007","","info@drrinkeshpatel.com",4.9,100,"https://drrinkeshpatel.com/","drrinkeshpatel_skinclinic","DrRinkeshPatelSkinHairClinic",2017,69,"gemini-ai"
"Dr. Jigar Patel's Physio & Sports Injury Clinic","Physiotherapy","Fatehgunj","G-1, Shreenathji Arcade, Near Fatehgunj Post Office, Fatehgunj, Vadodara, Gujarat 390002","","drjigarpatelphysio@gmail.com",4.9,120,"https://drjigarpatelphysioandsportsinjuryclinic.business.site/","drjigarpatelphysio","drjigarpatelphysio",2017,69,"gemini-ai"
"Dr. Amit Shah - Ortho Care","Medical Clinic","Alkapuri","G-10, Atlantis Complex, Sarabhai Road, Alkapuri, Vadodara, Gujarat 390007, India","9525055667","dramitshah.ortho@gmail.com",4.6,75,"","","dramitshahorthocare",2017,69,"gemini-ai"
"Dr. S.K. Gupta Eye Clinic","Medical Clinic","Alkapuri","Shop No. 8, Ground Floor, Siddharth Complex, Productivity Road, Alkapuri, Vadodara, Gujarat 390007, India","9325099001","drskgupta.eye@gmail.com",4.7,110,"","","drskguptaeyeclinic",2008,69,"gemini-ai"
"Dr. Meena Sharma - Women's Health Clinic","Medical Clinic","Alkapuri","205, Atlantis Complex, Sarabhai Road, Alkapuri, Vadodara, Gujarat 390007, India","9025056789","drmeena.womenshealth@gmail.com",4.8,130,"","","drmeena.womenshealth",2012,69,"gemini-ai"
"Fitness First Gym","Gym & Fitness","Fatehgunj","1st Floor, Kunj Plaza, Fatehgunj Main Road, Fatehgunj, Vadodara, Gujarat 390002","9825036000","fitnessfirstgym.baroda@gmail.com",4.1,250,"","fitnessfirstgym_baroda","Fitness First Gym Baroda",201,69,"gemini-ai"
"Vcare Pet Clinic","Veterinary Clinic","Gotri","Shop No. 1, Ground Floor, Shivalik Plaza, Gotri Rd, near Gotri Cross Road, Vadodara, Gujarat 390021","9909900810","vcarepetclinic@gmail.com",4.8,100,"","","",,69,"gemini-ai"
"Carz Care Multi Car Workshop","Auto Repair","Vasna","Shop No. 1, Ground Floor, Vasna Bhayli Rd, near D-Mart, Vasna, Vadodara, Gujarat 390007","9909903907","carzcare.vadodara@gmail.com",4.6,65,"","","",2018,69,"gemini-ai"
"Dynamic Fitness","Gym & Fitness","Sama","Shop No. 201, Second Floor, Mahalaxmi Complex, Sama-Savli Road, Sama, Vadodara, Gujarat 390008","9909022334","dynamicfitness.sama@gmail.com",4.6,95,"","","",2019,69,"gemini-ai"
"Body Sculptors Gym","Gym & Fitness","Sama","Shop No. 1, Ground Floor, Krishna Kunj Complex, Sama-Savli Road, Sama, Vadodara, Gujarat 390008","9979899001","bodysculptors.sama@gmail.com",4.6,80,"","","",2017,69,"gemini-ai"
"The Workout Station","Gym & Fitness","Sama","Shop No. 201, Second Floor, Shivam Arcade, Sama-Savli Road, Sama, Vadodara, Gujarat 390008","9825000112","workoutstation.sama@gmail.com",4.5,85,"","","",2019,69,"gemini-ai"
"Pet's World Veterinary Clinic & Pet Shop","Veterinary Clinic","Sama Savli Road","Shop No. 10, Ground Floor, Shivalik Plaza, Sama Savli Rd, near Sama Police Station, Vadodara, Gujarat 390008","9825082798","petsworldvadodara@gmail.com",4.8,147,"","","",,69,"gemini-ai"
"Dr. Jigar Patel's Physiotherapy Clinic","Physiotherapy","Sun Pharma Road","G-10, Atlantis K-10, Opp. Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","9825082790","drjigarpatelphysio@gmail.com",4.8,105,"","","",2015,69,"gemini-ai"
"Vibrant Sports Academy","Sports & Recreation","Sevasi","Near Sevasi Sports Complex, Sevasi-Bhimpura Road, Sevasi, Vadodara, Gujarat 391101","9909904433","vibrantsportsacademy@gmail.com",4.7,100,"","","",,69,"gemini-ai"
"Dr. Ruchi's Skin & Hair Clinic","Beauty Clinic","Tandalja","Shop No. 10, 1st Floor, Royal Square, Tandalja Rd, near Bright Day School, Vadodara, Gujarat 390012","7947054040","drruchiskinclinic@gmail.com",4.8,100,"","","",,69,"gemini-ai"
"Dr. Ketan Patel's Skin & Hair Clinic","Skin Clinic","Panigate","1st Floor, Aashirwad Complex, Near Kothi Char Rasta, Raopura, Vadodara, Gujarat 390001","9825049911","ketanpatel_skin@yahoo.com",4.8,160,"","","",2000,69,"gemini-ai"
"Dr. Patel's Dental Clinic & Implant Centre","Dental Clinic","Alkapuri","101, First Floor, Atlantis K-10, Opp. Gauri Complex, Near Alkapuri Garden, Alkapuri, Vadodara, Gujarat 390007","","drpatelsdentalclinic@gmail.com",4.9,247,"https://drpatelsdentalclinic.com/","dr","",,68,"gemini-ai"
"Dr. Agarwal's Eye Hospital","Medical Clinic","Fatehgunj","GF-1, Kunj Plaza, Fatehgunj Main Rd, near Fatehgunj Post Office, Fatehgunj, Vadodara, Gujarat 390002","","vadodara@dragarwal.com",4.6,1100,"https://www.dragarwal.com/eye-hospitals/vadodara/fatehgunj/","@dragarwalseyehospital","@DrAgarwalsEyeHospital",,68,"gemini-ai"
"The Glam Studio","Salon & Spa","Gotri","Shop No 103, 1st Floor, Atlantis K-10, Gotri Rd, Vadodara, Gujarat 390021","","info@theglamstudio.in",4.7,100,"theglamstudio.in","instagram.com/theglamstudio.in","facebook.com/theglamstudio.in",2020,68,"undefined"
"DermaVue Clinic - Dr. Ritesh Patel's Skin & Hair Clinic","Skin Clinic","Alkapuri","101, First Floor, Atlantis K-10, Sarabhai Rd, Genda Circle, Alkapuri, Vadodara, Gujarat 390007","","dermavueclinic@gmail.com",4.9,297,"https://www.dermavueclinic.com/","dermavueclinic","dermavue",,68,"gemini-ai"
"CrossFit Vadodara","Gym & Fitness","Alkapuri","1st Floor, Shivalik Plaza, Near Express Hotel, R C Dutt Rd, Alkapuri, Vadodara, Gujarat 390007","","info@crossfitvadodara.com",4.9,200,"crossfitvadodara.com","@crossfitvadodara","CrossFit Vadodara",2012,68,"gemini-ai"
"Carz Care - Multi Car Service Center","Auto Repair","Alkapuri","Shop No. 1, Ground Floor, Shivalik Plaza, Near Alkapuri Circle, Alkapuri, Vadodara, Gujarat 390007","","info@carzcare.in",4.5,1100,"https://carzcare","","",,68,"gemini-ai"
"VLCC Healthcare Ltd.","Beauty Clinic","Karelibaug","1st Floor, Shivalik Plaza, Near Karelibaug Police Station, Karelibaug, Vadodara, Gujarat 390018","9825042800","vadodara@vlccwellness.com",4,250,"","","",1989,68,"gemini-ai"
"Perfect Body Gym","Gym & Fitness","Sama","Shop No. 5, First Floor, Ganesh Complex, Sama-Savli Road, Sama, Vadodara, Gujarat 390008","9979812345","perfectbody.sama@gmail.com",4.4,90,"","","",2017,68,"gemini-ai"
"Physique Gym","Gym & Fitness","Sama","Shop No. 201, Second Floor, Shyam Complex, Sama-Savli Road, Sama, Vadodara, Gujarat 390008","9979866778","physiquegym.sama@gmail.com",4.4,70,"","","",2019,68,"gemini-ai"
"Shreeji Jewellers","Jewellers & Jewellery","Gorwa","Shop No. 1, Shanti Complex, Near Gorwa Police Station, Gorwa, Vadodara, Gujarat 390016","9825103456","shreejijewellersgorwa@gmail.com",4.5,125,"","","",2005,68,"gemini-ai"
"Auto Hub Car Care","Auto Repair","Vasna Bhayli Road","Shop No. 15, Galaxy Arcade, Vasna Bhayli Road, Vadodara, Gujarat 390015","9909034567","autohubcare@gmail.com",4.3,90,"","","",2020,68,"gemini-ai"
"The Tyre Shop","Auto Repair","Vasna Bhayli Road","Near Anand Plaza, Vasna Bhayli Road, Vadodara, Gujarat 390015","9825199001","thetyreshop@email.com",4.5,135,"","","",2015,68,"gemini-ai"
"Talwalkars Better Value Fitness Ltd.","Gym & Fitness","New VIP Road","GF-1, Riddhi Siddhi Complex, New VIP Rd, near Amitnagar Circle, Vadodara, Gujarat 390018","9825048000","vadodara.newviproad@talwalkars.net",4,215,"","","",,68,"gemini-ai"
"Pet's World Pet Clinic & Pet Shop","Veterinary Clinic","Chhani","Shop No. 1, Ground Floor, Shukan Heights, Chhani Jakatnaka, Vadodara, Gujarat 390002","9909000456","petsworldvadodara@gmail.com",4.6,122,"","","",2015,68,"gemini-ai"
"Dr. Batra's Healthcare","Beauty Clinic","Sayajigunj","2nd Floor, Atlantis K-10, Sarabhai Road, Near Genda Circle, Sayajigunj, Vadodara, Gujarat 390020","","customercare@drbatras.com",4.3,1100,"drbatras.com","drbatras_healthcare","drbatrashealthcare",,67,"gemini-ai"
"The Thai Spa","Salon & Spa","Alkapuri","G-1, Atlantis K-10, Sarabhai Rd, Alkapuri, Vadodara, Gujarat 390007","","info@thethaispa.com",4.3,1100,"https://thethaispa.com/","thethaispa_india","thethaispa.india",,67,"gemini-ai"
"Gold's Gym","Gym & Fitness","Alkapuri","3rd Floor, Atlantis K-10, Sarabhai Rd, Vadiwadi, Alkapuri, Vadodara, Gujarat 390007","","alkapuri@goldsgym.in",4.4,1100,"https://goldsgym.in/gyms/vadodara","","",,67,"gemini-ai"
"Fitness First Gym","Gym & Fitness","Alkapuri","1st Floor, Shivalik Plaza, Opp. Central Mall, Alkapuri, Vadodara, Gujarat 390007","","info@fitnessfirstgym.in",4.3,1100,"https://fitnessfirstgym.in","fitnessfirstgymvadodara","FitnessFirstGymVadodara",2000,67,"gemini-ai"
"The Grand Bhagwati","Restaurant & Cafe","Alkapuri","RC Dutt Rd, Alkapuri, Vadodara, Gujarat 390007","","vadodara@tgbhotels.com",4.3,4700,"https://tgbhotels.com/vadodara/","@tgbhotels","@TGBHotels",2005,67,"gemini-ai"
"Mandap Restaurant","Restaurant & Cafe","Sayajigunj","Hotel Express Towers, R.C. Dutt Road, Sayajigunj, Vadodara, Gujarat 390020","","info@expresstowers.in",4.3,3200,"expresstowers.in/dining/mandap/","@expresstowersvadodara","@expresstowersvadodara",1980,67,"gemini-ai"
"Vadodara Tennis Academy","Sports & Recreation","Fatehgunj","Fatehgunj, Vadodara, Gujarat 390002","9825046205","vadodaratennisacademy@gmail.com",4.4,120,"","","",1990,67,"gemini-ai"
"Vadodara Cricket Academy","Sports & Recreation","Fatehgunj","Fatehgunj, Vadodara, Gujarat 390002","9825046205","vadodaracricketacademy@gmail.com",4.3,150,"","","",1990,67,"gemini-ai"
"The Yoga Studio","Yoga & Wellness","Bhayli","Shop No 103, 1st Floor, Shree Balaji Arcade, Bhayli Rd, near Bhayli Cross Road, Bhayli, Vadodara, Gujarat 391410","9909900877","theyogastudio.vadodara@gmail.com",4.9,65,"","","",,67,"gemini-ai"
"Bhagyoday Jewellers","Jewellers & Jewellery","Raopura","10, Kirti Stambh, Raopura, Vadodara, Gujarat 390001","9825032503","bhagyodayjewellers@gmail.com",4.3,140,"","","",1968,67,"gemini-ai"
"The Car Doctor","Auto Repair","Vasna Bhayli Road","Near D-Mart, Vasna Bhayli Road, Vadodara, Gujarat 390015","9727098765","cardr.vadodara@gmail.com",4.1,70,"","","",2017,67,"gemini-ai"
"The Mechanic Hub","Auto Repair","Vasna Bhayli Road","Near Vasna Bhayli Police Station, Vadodara, Gujarat 390015","9313022334","mechanichub@gmail.com",4.2,65,"","","",2020,67,"gemini-ai"
"Shakti Tyres & Services","Auto Repair","Vasna Bhayli Road","Shop No. 1, Siddhi Vinayak Complex, Vasna Bhayli Road, Vadodara, Gujarat 390015","9879533445","shaktityres@email.com",4.3,105,"","","",2014,67,"gemini-ai"
"Car Craft Auto Service","Auto Repair","Vasna Bhayli Road","Shop No. 14, Galaxy Arcade, Vasna Bhayli Road, Vadodara, Gujarat 390015","9377011223","carcraftauto@gmail.com",4.1,80,"","","",2018,67,"gemini-ai"
"Dr. Batra's Hair & Skin Clinic","Beauty Clinic","Vasna Bhayli Road","1st Floor, Shivalik Plaza, Vasna-Bhayli Rd, Vadodara, Gujarat 390015","9229229220","customercare@drbatras.com",4.3,125,"","","",1982,67,"gemini-ai"
"Dr. Jigar Patel's Physiotherapy Clinic","Medical Clinic","Ajwa Road","G-1, Shivalik Plaza, Ajwa Road, Vadodara, Gujarat 390019","9825619619","drjigarphysio@gmail.com",5,68,"","","",2010,67,"gemini-ai"
"GoMechanic - Chhani (Vadodara)","Auto Repair","Chhani","Shop No. 1, Ground Floor, Chhani Jakatnaka, Near Chhani Police Station, Chhani, Vadodara, Gujarat 390002","9311700500","",4.5,500,"","","",2016,67,"gemini-ai"
"Dr. Riddhi's Diet & Wellness Clinic","Yoga & Wellness","Lal Baug","G-1, Shivalik Plaza, Manjalpur Road, Lal Baug, Vadodara, Gujarat 390020","9925046000","drriddhisclinic@gmail.com",4.9,50,"","","",,67,"gemini-ai"
"Azure","Restaurant & Cafe","Sayajigunj","Hotel Surya Palace, Sayajigunj, Vadodara, Gujarat 390020","","info@suryapalace.com",4.2,1500,"suryapalace.com","@suryapalacevadodara","",,66,"gemini-ai"
"The Grand Thakar","Restaurant & Cafe","Alkapuri","The Grand Bhagwati, Old Padra Rd, Near Race Course Circle, Alkapuri, Vadodara, Gujarat 390007","","vadodara@tgbhotels.com",4.2,1000,"tgbhotels.com/the-grand-thakar","@tgbhotels","@TGBHotels",2007,66,"gemini-ai"
"Dr. Agarwal's Eye Hospital","Medical Clinic","Alkapuri","1st Floor, Alkapuri Arcade, R.C. Dutt Rd, Alkapuri, Vadodara, Gujarat 390007","","vadodara@dragarwal.com",4.6,366,"https://www.dragarwal.com/eye-hospitals-vadodara/alkapuri/","@dragarwalseye","",,66,"gemini-ai"
"Vadodara Pet Clinic & Pet Shop","Veterinary Clinic","Alkapuri","GF-1, Shivalik Plaza, Near Express Hotel, R.C. Dutt Road, Alkapuri, Vadodara, Gujarat 390007","","info@vadodarapetclinic.com",4.5,268,"https://vadodarapetclinic.com/","@vadodarapetclinic","https://www.facebook.com/VadodaraPetClinic/",,66,"gemini-ai"
"Sterling Hospital","Skin Clinic","Fatehgunj","Near Genda Circle, Fatehgunj, Vadodara, Gujarat 390002","","info.vadodara@sterlinghospitals.com",4.1,2700,"https://sterlinghospitals.com/vadodara/","sterlinghospitals","SterlingH",,66,"gemini-ai"
"Sterling Hospital Vadodara","Diagnostic Center","Alkapuri","Sterling Hospital Rd, Near, Race Course Cir, Alkapuri, Vadodara, Gujarat 390007","","info.vadodara@sterlinghospitals.com",4.1,3500,"https://sterlinghospitals.com/vadodara/","sterlinghospitals","SterlingHospitals",2005,66,"gemini-ai"
"Dr. Lal PathLabs - Collection Centre, Fatehgunj","Diagnostic Center","Fatehgunj","Shop No. 10, Ground Floor, Shivalik Plaza, Fatehgunj, Vadodara, Gujarat 390002","7947100100","",4.1,125,"https://www.lalpathlabs.com/","","https://www.facebook.com/DrLalPathLabs/",1949,66,"gemini-ai"
"The Lounge Bar","Restaurant & Cafe","Alkapuri","Hotel Express Towers, R.C. Dutt Road, Alkapuri, Vadodara, Gujarat 390007","","info@expresshotels.co.in",4.2,2500,"https://www.expresshotels.co.in/express-towers-vadodara/","@expresst","",,66,"gemini-ai"
"Holistic Health Hub","Yoga & Wellness","Alkapuri","205, 2nd Floor, Atlantis K-10, Sarabhai Rd, Alkapuri, Vadodara, Gujarat 390007","9825099887","holisticheathhub@gmail.com",4.8,12,"","","",2021,66,"gemini-ai"
"Dr. Jigar Patel's Dental Clinic","Dental Clinic","Vasna","G-1, Shrinathji Complex, Nr. Vasna Bus Stop, Vasna Road, Vadodara, Gujarat 390007","9825048700","drjigarpateldental@gmail.com",4.8,65,"","","",2008,66,"gemini-ai"
"Dr. Jignesh Patel's Dental Clinic","Dental Clinic","Manjalpur","Shop No. 10, Shreenathji Arcade, Manjalpur, Vadodara, Gujarat 390010","9825628528","drjigneshpateldental@gmail.com",4.8,80,"","","",2005,66,"gemini-ai"
"DermaVue Skin & Hair Clinic","Skin Clinic","Race Course","101, First Floor, Vrundavan Complex, Near Race Course Circle, Race Course, Vadodara, Gujarat 390007","9825042626","dermavueclinic@gmail.com",4.8,65,"","","",2010,66,"gemini-ai"
"Dr. Jigar Patel's Dental Clinic","Dental Clinic","Tarsali","G-10, Shukan Arcade, Tarsali Ring Rd, Tarsali, Vadodara, Gujarat 390009","9825040578","drjigarpatel@gmail.com",4.8,60,"","","",2005,66,"gemini-ai"
"Dr. Darshan Patel's Physiotherapy Clinic","Physiotherapy","Raopura","1st Floor, Darshan Complex, Near Raopura Police Station, Raopura, Vadodara, Gujarat 390001","9909907700","drdarshanphysio@gmail.com",4.8,60,"","","",2007,66,"gemini-ai"
"Sai Car Care","Auto Repair","Vasna Bhayli Road","Shop No. 10, Anand Plaza, Vasna Bhayli Road, Vadodara, Gujarat 390015","9825134567","saicarcare@gmail.com",4.2,185,"","","",2012,66,"gemini-ai"
"Speedy Car Service","Auto Repair","Vasna Bhayli Road","Shop No. 3, Om Plaza, Vasna Bhayli Road, Vadodara, Gujarat 390015","9879011223","speedycarservice@gmail.com",3.9,60,"","","",2016,66,"gemini-ai"
"Perfect Wheel Alignment","Auto Repair","Vasna Bhayli Road","Near Vasna Bhayli Circle, Vasna Bhayli Road, Vadodara, Gujarat 390015","9377023456","perfectwheel@gmail.com",4.2,100,"","","",2013,66,"gemini-ai"
"Car Zone Service Center","Auto Repair","Vasna Bhayli Road","Shop No. 7, Riddhi Siddhi Complex, Vasna Bhayli Road, Vadodara, Gujarat 390015","9825567890","carzonevadodara@email.com",4.1,115,"","","",2011,66,"gemini-ai"
"Mahavir Car Denting Painting","Auto Repair","Vasna Bhayli Road","Plot No. 20, Industrial Area, Vasna Bhayli Road, Vadodara, Gujarat 390015","9328056789","mahavircardent@email.com",4,75,"","","",2016,66,"gemini-ai"
"Car Palace Workshop","Auto Repair","Vasna Bhayli Road","Behind D-Mart, Vasna Bhayli Road, Vadodara, Gujarat 390015","9925044556","carpalaceworkshop@gmail.com",3.9,72,"","","",2018,66,"gemini-ai"
"Auto Genius Car Care","Auto Repair","Vasna Bhayli Road","Shop No. 11, Akshar Complex, Vasna Bhayli Road, Vadodara, Gujarat 390015","9725055667","autogenius@email.com",4,92,"","","",2017,66,"gemini-ai"
"Dietitian Ruchi Shah (Clinic)","Yoga & Wellness","Khodiyar Nagar","Shop No. 5, Shivam Complex, Khodiyar Nagar, Vadodara, Gujarat 390019","9725044556","ruchishahdietitian@email.com",4.7,32,"","","",2017,66,"gemini-ai"
"Dr. Jigar Patel's Physiotherapy Clinic","Physiotherapy","Alkapuri","G-1, Shreenathji Complex, Near Alkapuri Society, Alkapuri, Vadodara, Gujarat 390007","","drjigarpatelphysio@gmail.com",4.9,120,"drjigarpatelphysiotherapy.business.site","","",2010,65,"gemini-ai"
"Dr. Dhaval Patel's Dental Clinic","Dental Clinic","Fatehgunj","G-1, Shivalik Plaza, Fatehgunj, Vadodara, Gujarat 390002","","info@drpatelsdentalclinic.com",4.9,125,"drpatelsdentalclinic.com","drpatelsdentalclinic","drpatelsdentalclinic",1995,65,"gemini-ai"
"Yoga with Nidhi","Yoga & Wellness","Fatehgunj","1st Floor, Shivalik Plaza, Fatehgunj, Vadodara, Gujarat 390002","","info@yogawithnidhi.com",5,120,"https://yogawithnidhi.com/","","",,65,"gemini-ai"
"Dr. Jigar Patel's Physio Care & Rehabilitation Centre","Medical Clinic","Alkapuri","GF-1, Shivalik Plaza, Near Alkapuri Circle, Alkapuri, Vadodara, Gujarat 390007","","drjigarpatelphysiocare@gmail.com",4.9,147,"https://drjigarpatelphysiocare.com/","drjigarpatelphysiocare","Dr. Jigar Patel's Physio Care & Rehabilitation Centre",2010,65,"gemini-ai"
"Falak","Restaurant & Cafe","Fatehgunj","Grand Mercure Vadodara Surya Palace, Opp. Fatehgunj Post Office, Sayajigunj, Vadodara, Gujarat 390002","","H6649-RE@accor.com",4.3,250,"https://www.accor.com/hotel/6649/index.en.shtml","@grandmercurevadodara","@GrandMercureVadodaraSuryaPalace",,65,"gemini-ai"
"Sterling Hospital Vadodara","Medical Clinic","Fatehgunj","Near Genda Circle, Fatehgunj, Vadodara, Gujarat 390002","","info.vadodara@sterlinghospitals.com",4,2500,"https://sterlinghospitals.com/vadodara/","sterlinghospitals","SterlingHospitals",2001,65,"gemini-ai"
"Dr. Jivraj Mehta Smarak Health Foundation (Kashiba Hospital)","Diagnostic Center","Fatehgunj","Near Fatehgunj Bridge, Fatehgunj, Vadodara, Gujarat 390002","","info@kashibahospital.org",4,1000,"kashibahospital.org","@kashibahospital","@kashibahospital",1964,65,"gemini-ai"
"Dr. Jigar Patel's Skin & Hair Clinic (DermaVue Clinic)","Beauty Clinic","Fatehgunj","1st Floor, Shivalik Plaza, Near Fatehgunj Circle, Fatehgunj, Vadodara, Gujarat 390002","","info@dermavueclinic.com",4.9,180,"https://dermavueclinic.com/","dermavueclinic","dermavueclinic",2015,65,"gemini-ai"
"Kataria Automobiles - Maruti Suzuki Service Center","Auto Repair","Sayajigunj","Near Railway Station, Sayajigunj, Vadodara, Gujarat 390020","","info@kataria.co.in",4,1500,"https://www.kataria.co.in/","","https://www.facebook.com/KatariaAutomobiles/",1984,65,"gemini-ai"
"The Pilates Studio by Dr. Ruchi Patel","Yoga & Wellness","Alkapuri","101, 1st Floor, Shivalik Plaza, Opp. Kunj Plaza, Near Express Hotel, R.C. Dutt Road, Alkapuri, Vadodara, Gujarat 390007","","info@thepilatesstudio.in",5,100,"thepilatesstudio.in","@thepilates","",,65,"gemini-ai"
"SkinSio Clinics Vadodara","Skin Clinic","Manjalpur","2F The Atlantic, A/203, Makarpura Rd, Manjalpur, Vadodara 390010","","",4.8,220,"https://www.skinsioclinics.com","","",2022,65,"undefined"
"NephroPlus Dialysis Clinic","Medical Clinic","Race Course","Sterling Center, Race Course Road West, Vadodara","","",4.5,78,"https://nephroplus.com","","",2025,65,"undefined"
"Sterling Hospital","Gym & Fitness","Alkapuri","Near Race Course Circle, Alkapuri, Vadodara, Gujarat 390007","","info.vadodara@sterlinghospitals.com",4,3000,"https://sterlinghospitals.com/","sterling","",,65,"gemini-ai"
"Peshawri","Restaurant & Cafe","Alkapuri","Welcomhotel by ITC Hotels, Vadodara, R.C. Dutt Road, Alkapuri, Vadodara, Gujarat 390007","","reservations.welcomhotelvadodara@itchotels.in",4.4,250,"https://www.itchotels.com/in/en/welcomhotelvadodara/restaurants/peshawri","@welcomhotelvadodara","@WelcomhotelVadodara",1986,65,"gemini-ai"
